@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,no
31,services,married,secondary,no,132,no,no,cellular,7,jul,148,1,152,1,no
36.969436,technician,single,secondary,no,-122.160106,yes,no,cellular,13,may,1137.920688,3.823456,-1,0,yes
39.783397,services,married,secondary,no,329.693326,yes,no,cellular,9.874976,aug,1916.424156,3.800758,-1,0,yes
40.363586,management,married,tertiary,no,2275.083585,yes,no,cellular,17,may,718.035814,3,-1,0,yes
34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,164,1,-1,0,no
59,self-employed,married,primary,no,0,yes,no,telephone,28,jul,97,2,-1,0,no
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,yes
49.755426,blue-collar,married,secondary,no,2078.188856,no,no,cellular,24.708233,sep,273.215462,1,565.63579,1,yes
37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,no
32.007207,blue-collar,married,secondary,no,1904.792442,no,no,cellular,15.36827,may,714.395408,2,-1,0,yes
42,unemployed,married,secondary,no,8131,yes,no,unknown,30,may,69,1,-1,0,no
23,blue-collar,married,primary,no,1158,yes,no,cellular,16,apr,743,1,-1,0,no
50,housemaid,married,primary,no,395,yes,no,unknown,15,may,419,2,-1,0,no
42.313465,management,married,secondary,no,3559.250416,no,no,cellular,17.498085,nov,623.625161,2.53724,8.220964,0.07397,yes
52,blue-collar,divorced,primary,no,-97,yes,yes,unknown,9,may,167,4,-1,0,no
35.48203,services,married,secondary,no,90.411772,no,no,cellular,26.199174,may,225.50582,1.136472,-1,0,yes
51,management,married,tertiary,no,630,yes,no,cellular,5,may,138,1,-1,0,no
38.888777,management,single,secondary,no,79.703151,yes,no,cellular,20.781329,may,1140.043759,2.5272,-1,0,yes
55,services,married,unknown,no,1210,yes,no,unknown,30,may,868,1,-1,0,no
28,blue-collar,married,secondary,no,1137,no,no,cellular,6,feb,129,4,211,3,no
37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,no
30.085257,management,single,tertiary,no,5321.319102,no,no,cellular,16.289057,oct,461.830164,2.910883,21.526512,0.000161,yes
48.057689,blue-collar,married,secondary,no,2186.648508,no,no,cellular,13.272346,feb,119.805214,1,13.913561,0.229227,yes
41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,no
40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,no
39.159966,management,married,secondary,no,-279.042963,yes,no,cellular,18.846033,may,570.412921,1,110.368611,0.484882,yes
36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,-1,0,no
33,admin.,single,secondary,no,2557,yes,no,cellular,18,may,186,1,-1,0,no
26.25573,technician,married,secondary,no,36.358201,no,no,cellular,20.306504,may,855.839619,3.946101,-1,0,yes
23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,no
47.92491,management,married,primary,no,3385.503846,no,no,cellular,14.927988,nov,637.063759,4,-1,0,yes
35.536879,services,married,secondary,no,266.425442,no,no,cellular,11.790305,aug,1908.610562,3.857559,-1,0,yes
30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,no
38.552203,technician,married,secondary,no,151.561637,no,no,cellular,18.700474,mar,346.857728,3.074867,-1,0,yes
42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,no
44.319239,housemaid,married,primary,no,894.028266,no,no,cellular,6.96701,apr,394.305092,1,-1,0,yes
30.657135,services,single,secondary,no,149.525552,no,no,cellular,15,may,136.402875,1,-1,0,yes
55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,no
27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,no
35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215,1,-1,0,yes
34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,no
48,admin.,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,no
42,technician,single,unknown,no,344,yes,no,unknown,3,jun,26,7,-1,0,no
50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,no
37,blue-collar,married,primary,no,11,no,no,telephone,30,jul,109,8,-1,0,no
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,no
31,self-employed,single,tertiary,no,96,no,no,cellular,5,feb,577,1,-1,0,no
53,management,married,tertiary,no,1319,yes,no,cellular,16,apr,427,1,150,1,no
53,admin.,married,secondary,no,459,no,no,cellular,5,apr,558,1,-1,0,yes
41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,no
43.221613,management,married,tertiary,no,10101.994056,no,no,cellular,11.379748,jun,332.477789,1.470494,44.137108,0.462962,yes
45,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,-1,0,no
53.381775,management,married,tertiary,no,5961.208562,no,no,cellular,8.442171,feb,729.683642,3.808787,-1,0,yes
39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,no
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,no
39.143452,technician,married,secondary,no,6740.565838,no,no,cellular,8.19161,aug,762.998104,2.667482,65.226542,2.419151,yes
56.804268,unemployed,married,secondary,no,1139.866969,yes,no,cellular,12.793656,apr,154.22928,1,372.781179,1.293663,yes
36,management,single,tertiary,no,-679,yes,yes,cellular,7,may,172,1,93,1,no
38.686464,retired,married,primary,no,659.409797,no,no,cellular,10.157703,may,353.322634,3.481103,-1,0,yes
44,blue-collar,married,primary,no,10,yes,no,cellular,17,jul,196,1,-1,0,no
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,no
27.937035,blue-collar,single,secondary,no,214.428807,no,no,cellular,25.875924,mar,386.255489,1.090319,3.314094,0.252169,yes
70.202697,management,married,tertiary,no,16980.407636,no,no,cellular,8.18134,sep,298.583644,1,-1,0,yes
52.932,management,married,secondary,no,4043.757274,no,no,cellular,2.254232,oct,277.780227,2,182.0018,2.675911,yes
33.870106,admin.,married,secondary,no,80.391141,yes,no,cellular,21.248513,oct,248.234269,1.981188,381.554946,1.679841,yes
31,unemployed,married,secondary,no,296,yes,no,unknown,20,may,378,3,-1,0,no
38,technician,divorced,secondary,no,410,no,no,cellular,11,aug,63,6,-1,0,no
44.97653,management,married,primary,no,3348.772982,no,no,cellular,10.837759,nov,268.531721,1.822932,4.680494,0.774606,yes
48.777373,blue-collar,married,secondary,no,40.153925,no,no,cellular,17.726481,may,532.036679,4.515956,-1,0,yes
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,yes
36,management,single,tertiary,no,1283,no,no,cellular,18,aug,92,5,-1,0,no
70.010231,management,married,tertiary,no,16776.597716,no,no,cellular,7.139163,sep,337.600837,1,-1,0,yes
59.137501,management,married,secondary,no,1004.071169,no,no,cellular,10.551736,mar,106.076188,1.552536,-1,0,yes
58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,-1,0,no
23,services,single,tertiary,no,363,yes,no,unknown,30,may,16,18,-1,0,no
44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,no
55,blue-collar,married,primary,no,284,no,yes,telephone,14,jul,252,4,-1,0,no
43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,no
67,retired,married,primary,no,2301,no,no,cellular,16,apr,124,1,-1,0,no
64.493299,management,married,secondary,no,957.107895,no,no,cellular,21.151533,oct,352.153499,1.786326,32.479458,0.171217,yes
47.215717,admin.,married,secondary,no,2228.88848,no,no,cellular,23.082055,feb,163.713146,1.030363,-1,0,yes
59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,no
34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,no
33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,no
52.747863,management,married,tertiary,no,5982.019302,no,no,cellular,8.779224,feb,729.064768,1.640226,-1,0,yes
49,admin.,married,secondary,no,13229,no,yes,telephone,8,jul,77,2,-1,0,no
36.901696,management,married,secondary,no,706.762452,yes,no,cellular,10.197551,may,302.819145,1.073222,682.626543,2.220085,yes
38.733662,management,married,tertiary,no,1316.314616,no,no,cellular,26.774467,apr,310.513112,1.034626,47.944472,2.145608,yes
30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,no
39.797017,technician,single,tertiary,no,1506.479048,no,no,cellular,21.963002,may,823.81989,1.163461,47.906916,0.47197,yes
48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,no
64,retired,divorced,tertiary,no,890,no,no,cellular,3,jul,531,3,-1,0,no
33,admin.,single,secondary,no,-300,yes,yes,cellular,25,jul,184,1,-1,0,no
40,management,married,primary,no,733,yes,no,unknown,6,jun,94,7,-1,0,no
55.782589,blue-collar,married,secondary,no,2065.727218,no,no,cellular,8.839095,may,432.800402,1.018779,131.693633,2.767629,yes
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,no
59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,no
60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,no
38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,no
20.725868,services,single,secondary,no,89.131828,no,no,cellular,10.102315,apr,108.109091,2.813394,-0.785305,2.310217,yes
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,yes
30.790567,management,single,tertiary,no,5357.122168,no,no,cellular,23.933342,oct,432.535991,1.387961,1.078623,0.012156,yes
47.52199,admin.,single,secondary,no,2274.298896,no,no,cellular,11.436754,feb,127.841577,1.696705,42.147169,1.255938,yes
53.232112,retired,married,secondary,no,8520.16609,no,no,cellular,10.515292,jun,460.126824,1.149592,-1,0,yes
25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,yes
43.706304,management,married,secondary,no,518.538189,no,no,cellular,12.643793,apr,154.018714,1.985755,-1,0,yes
46.870949,management,divorced,tertiary,no,1223.323539,no,no,cellular,13.029698,may,702.518816,3.968882,-1,0,yes
34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,no
41,blue-collar,married,primary,no,168,yes,no,cellular,18,nov,187,3,-1,0,no
46,self-employed,married,secondary,no,390,yes,no,cellular,31,jul,208,2,-1,0,no
41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,no
41.893599,management,married,secondary,no,3545.830539,no,no,cellular,15.792903,nov,614.475214,2.276648,17.554469,0.0709,yes
34.460016,admin.,married,secondary,no,580.114181,yes,no,cellular,9.890748,may,456.677796,1.892148,353.436472,2.371227,yes
32.974743,retired,single,primary,no,183.242661,no,no,cellular,22.357722,oct,105.693504,2.96582,-1,0,yes
28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,no
35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,yes
33.841771,management,single,secondary,no,201.591574,no,no,cellular,14.643091,mar,323.432896,1.26232,-1,0,yes
47.278637,services,married,secondary,no,265.252744,yes,no,unknown,4.697638,feb,2267.203178,3.127779,-1,0,yes
78,housemaid,married,secondary,no,499,no,no,telephone,16,mar,80,4,-1,0,no
30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,no
29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,no
30,blue-collar,single,secondary,yes,447,no,no,unknown,14,may,103,6,-1,0,no
54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,no
42.799279,management,married,secondary,no,0.001985,no,no,cellular,13.929411,apr,79.840734,1.950978,-1,0,yes
49,services,married,secondary,no,763.618495,yes,no,cellular,8.598471,apr,777.596497,1.424127,-1,0,yes
38,services,married,secondary,no,0,yes,no,telephone,28,jul,121,2,-1,0,no
47.738288,admin.,married,secondary,no,2271.973297,no,no,cellular,8.731475,feb,244.745866,2.656836,35.501166,0.146995,yes
48,services,married,primary,yes,-583,yes,no,unknown,2,jun,25,7,-1,0,no
50.680268,blue-collar,married,tertiary,no,2906.009356,no,no,cellular,23.924012,aug,837.308107,6.049161,-1,0,yes
31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,184,1,-1,0,no
35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,no
38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,no
50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,no
45.853653,services,married,secondary,no,3.855374,no,no,cellular,14.846744,apr,317.369654,1,260.180811,4.834926,yes
35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,yes
23,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,no
55.328811,management,single,tertiary,no,684.463025,no,no,cellular,17.719246,may,149.598682,1.195661,28.227817,0.499424,yes
33.857472,management,married,tertiary,no,0,no,no,cellular,18.546014,sep,271.95366,1.056325,99.969179,3.612178,yes
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,no
34.779504,blue-collar,married,secondary,no,0.824066,no,no,cellular,20.160261,aug,586.729678,2.404004,-1,0,yes
31,management,single,tertiary,no,385,yes,no,unknown,21,may,304,1,-1,0,no
37.442047,technician,married,secondary,no,58.916654,no,no,cellular,20.614614,may,831.128208,2.619434,-1,0,yes
50.531415,management,married,secondary,no,-509.622936,yes,no,cellular,26.352244,may,938.755706,2.087939,-1,0,yes
36.560973,services,married,secondary,no,176.534433,no,no,cellular,13.26702,jun,193.139847,1.001885,-1,0,yes
33,blue-collar,married,primary,no,245,yes,yes,cellular,8,may,253,3,-1,0,no
35,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,12,6,-1,0,no
45,blue-collar,married,primary,no,13117,no,no,unknown,11,jun,42,2,-1,0,no
38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,no
68.224978,retired,single,primary,no,186.700927,no,no,cellular,19.439857,oct,96.870802,1.29372,-1,0,yes
28,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318,2,-1,0,no
48.657096,blue-collar,married,primary,no,2077.01457,yes,no,cellular,15.320751,jun,1211.551992,12.209648,64.710835,0.506235,yes
29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,no
40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,no
33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,400,2,-1,0,no
54.69395,management,married,secondary,no,384.213374,no,no,cellular,11.783716,aug,256.944181,1,90,3.790288,yes
34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,153,1,309,3,no
32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,195,1,-1,0,no
55.660642,management,divorced,secondary,no,-56.679387,no,no,cellular,16.110999,oct,264.078383,1.024961,-1,0,yes
29,services,married,secondary,no,3,yes,no,cellular,10,jul,183,1,-1,0,no
44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,no
44.317896,blue-collar,married,secondary,no,2120.460242,yes,no,cellular,12.545748,may,739.563546,2.668586,-1,0,yes
36.86756,technician,married,tertiary,no,2658.956087,yes,no,cellular,19.117503,aug,766.117547,1.65799,128.061114,2.665517,yes
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,yes
56,services,divorced,unknown,no,1877,yes,no,unknown,30,may,86,1,-1,0,no
33.621521,technician,single,secondary,no,-10.425947,yes,no,cellular,19.228499,may,1132.974076,3.080233,-1,0,yes
46,management,married,tertiary,no,0,no,no,unknown,7,may,70,2,-1,0,no
44.958567,admin.,married,secondary,no,4604.070837,no,no,cellular,12.030065,may,359.341887,1.128834,141.01612,0.994927,yes
55,technician,divorced,secondary,no,61,yes,yes,cellular,25,aug,113,3,-1,0,no
49.272066,management,married,primary,no,3602.089978,no,no,cellular,14.633672,nov,193.407053,1,5.862988,0.564775,yes
38,blue-collar,single,secondary,no,578,yes,no,unknown,21,may,112,2,-1,0,no
38.261342,management,single,tertiary,no,593.810663,no,no,cellular,21.1813,may,314.821784,2.245419,185.437456,2.438278,yes
29.32653,blue-collar,single,secondary,no,484.603881,no,no,cellular,17.413353,jul,661.554315,2.578311,-1,0,yes
52,entrepreneur,married,tertiary,no,0,no,no,unknown,19,jun,163,3,-1,0,no
53.639141,management,married,secondary,no,2575.910131,no,no,cellular,10.350077,jun,344.010793,3.242449,79.017885,2.673802,yes
54,management,married,primary,no,3859,no,yes,cellular,20,nov,104,3,-1,0,no
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,27,10,-1,0,no
33.438373,technician,married,secondary,no,2467.268537,no,no,cellular,14.686554,feb,126.259154,2.833414,7.354299,0.250983,yes
57,retired,married,primary,no,5799,no,no,unknown,17,jun,97,1,-1,0,no
30,blue-collar,single,primary,no,71,yes,no,unknown,19,may,122,6,-1,0,no
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,no
56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,no
23.493115,management,married,secondary,no,2449.216908,no,no,cellular,11.136016,nov,514.000519,3.53788,37.905959,2.987468,yes
43.752002,management,single,secondary,no,1128.827028,no,no,cellular,23.358431,may,842.751743,1.04012,-1,0,yes
50,blue-collar,married,secondary,no,372,yes,no,telephone,11,may,21,1,-1,0,no
33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,226,1,-1,0,no
47.783958,management,married,secondary,no,1794.22058,no,no,cellular,20.424287,oct,343.172471,1.420216,0.191832,0.361995,yes
29,management,married,tertiary,no,451,no,no,cellular,28,jan,451,1,-1,0,no
40.141216,management,single,tertiary,no,5249.276241,no,no,cellular,17.270311,oct,189.740115,1.345592,125.304148,4.394389,yes
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,no
28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,no
36.999533,technician,single,secondary,no,-182.654544,yes,no,cellular,13,may,1147.384853,5.052531,-1,0,yes
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,no
70.963741,student,single,primary,no,281.573432,no,no,cellular,5.055644,oct,96.141944,1,77.548805,0.66665,yes
55,services,married,secondary,no,557,no,no,unknown,19,jun,58,1,-1,0,no
41,management,married,tertiary,no,326,yes,no,cellular,5,may,788,1,-1,0,yes
35.881154,retired,married,secondary,no,546.685723,yes,no,cellular,4.735729,may,352.37043,3.384535,-1,0,yes
52.763258,admin.,married,secondary,no,2.582693,yes,no,cellular,13.944076,oct,205.648814,2.409294,-1,0,yes
38.062444,technician,single,secondary,no,1606.491661,no,no,cellular,20.164722,may,773.294843,3.079147,36.069519,0.819294,yes
24,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,-1,0,no
45.797491,services,married,tertiary,no,3.985764,no,no,cellular,29.598806,oct,269.211102,1.020435,249.68516,5.818501,yes
59.449129,management,married,tertiary,no,9797.659922,no,no,cellular,17.850931,jun,166.816932,1.918372,20.939009,0.640661,yes
42,retired,single,tertiary,no,308,no,no,cellular,30,jan,114,2,-1,0,no
34.978967,management,married,secondary,no,0.299504,no,no,cellular,19.655988,apr,96.036569,1.771482,-1,0,yes
32,management,single,tertiary,no,697,no,no,cellular,7,aug,119,1,99,3,no
31.547041,management,married,secondary,no,-490.366598,yes,yes,cellular,16.928339,may,662.666965,1.989101,140.857238,4.12358,yes
51.250327,management,single,secondary,no,13.913179,no,no,cellular,8.876172,apr,116.834856,1.657865,90.076356,1.774015,yes
76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,no
69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,yes
34.88659,management,married,secondary,no,6.797345,no,no,cellular,22.997505,apr,98.380226,2.675708,-1,0,yes
28,technician,single,secondary,no,126,no,no,cellular,3,mar,229,1,-1,0,no
